Subject,Run,Gain,Loss,Choice,RT
10,3,14,18,0.0,2.696
10,3,14,19,0.0,2.023
10,3,16,11,1.0,1.3630000000000002
10,3,16,15,0.0,2.119
10,3,16,16,0.0,1.689
10,3,16,19,0.0,2.367
10,3,18,6,1.0,2.02
10,3,18,11,1.0,1.567
10,3,18,13,1.0,1.6130000000000002
10,3,18,15,0.0,2.408
10,3,18,16,0.0,1.93
10,3,18,18,0.0,1.87
10,3,18,19,0.0,1.883
10,3,20,8,1.0,1.324
10,3,20,11,1.0,1.508
10,3,20,17,0.0,1.641
10,3,20,20,0.0,1.653
10,3,22,5,1.0,1.9680000000000002
10,3,22,8,1.0,1.4240000000000002
10,3,22,10,1.0,1.635
10,3,22,11,1.0,2.149
10,3,22,12,1.0,2.162
10,3,22,14,1.0,1.516
10,3,22,16,1.0,2.752
10,3,24,6,1.0,1.287
10,3,24,10,1.0,1.7830000000000001
10,3,24,19,1.0,2.6039999999999996
10,3,26,7,1.0,1.138
10,3,26,10,1.0,1.786
10,3,26,11,1.0,2.2640000000000002
10,3,26,14,1.0,2.009
10,3,26,15,1.0,2.302
10,3,26,17,1.0,1.984
10,3,28,5,1.0,0.993
10,3,28,9,1.0,1.87
10,3,28,17,1.0,2.019
10,3,28,18,1.0,1.4609999999999999
10,3,28,20,1.0,1.585
10,3,30,7,1.0,1.536
10,3,30,8,1.0,1.296
10,3,30,10,1.0,1.4869999999999999
10,3,30,11,1.0,1.445
10,3,30,14,1.0,1.617
10,3,30,20,1.0,1.395
10,3,32,8,1.0,1.446
10,3,32,12,1.0,1.516
10,3,32,13,1.0,1.681
10,3,32,14,1.0,2.1719999999999997
10,3,34,5,1.0,1.141
10,3,34,7,1.0,1.3769999999999998
10,3,34,8,1.0,1.199
10,3,34,11,1.0,1.511
10,3,34,14,1.0,1.8940000000000001
10,3,34,15,1.0,1.396
10,3,36,5,1.0,1.026
10,3,36,10,1.0,1.238
10,3,36,11,1.0,1.5090000000000001
10,3,38,6,1.0,1.8090000000000002
10,3,38,11,1.0,2.126
10,3,38,13,1.0,1.6
10,3,38,15,1.0,1.537
10,3,38,16,1.0,1.671
10,3,38,17,1.0,2.5780000000000003
10,3,38,19,1.0,2.2119999999999997
10,3,40,12,1.0,1.341
10,3,40,14,1.0,1.229
10,3,40,17,1.0,2.033
10,3,40,18,1.0,1.483
10,3,40,20,1.0,1.31
11,1,10,6,1.0,0.8390000000000001
11,1,10,7,1.0,1.706
11,1,10,11,1.0,2.1630000000000003
11,1,10,12,1.0,1.7209999999999999
11,1,10,15,0.0,2.18
11,1,12,6,1.0,2.031
11,1,12,14,0.0,2.815
11,1,12,15,0.0,2.303
11,1,12,17,0.0,2.295
11,1,14,6,1.0,0.9259999999999999
11,1,14,12,1.0,1.429
11,1,14,14,0.0,1.624
11,1,14,17,0.0,2.255
11,1,14,20,0.0,2.332
11,1,16,5,1.0,1.236
11,1,16,10,1.0,1.808
11,1,16,12,1.0,1.419
11,1,16,13,1.0,1.7180000000000002
11,1,16,18,0.0,1.9080000000000001
11,1,16,20,0.0,1.2790000000000001
11,1,18,5,1.0,0.935
11,1,18,7,1.0,1.091
11,1,18,8,1.0,0.857
11,1,18,12,1.0,1.9069999999999998
11,1,18,14,1.0,1.4240000000000002
11,1,18,17,1.0,2.25
11,1,18,20,0.0,2.0380000000000003
11,1,20,6,1.0,1.112
11,1,20,12,1.0,1.761
11,1,20,15,1.0,1.436
11,1,20,16,1.0,1.224
11,1,20,18,1.0,2.533
11,1,22,7,1.0,0.8109999999999999
11,1,22,9,1.0,0.953
11,1,22,20,1.0,2.367
11,1,24,7,1.0,1.265
11,1,24,9,1.0,1.6019999999999999
11,1,24,12,1.0,1.5019999999999998
11,1,24,13,1.0,1.903
11,1,24,14,1.0,1.7280000000000002
11,1,24,18,1.0,2.451
11,1,26,5,1.0,1.381
11,1,26,9,1.0,1.131
11,1,26,13,1.0,1.1
11,1,26,16,1.0,1.8869999999999998
11,1,26,18,1.0,2.5269999999999997
11,1,28,7,1.0,0.941
11,1,28,12,1.0,1.028
11,1,28,13,1.0,1.092
11,1,28,19,1.0,2.1
11,1,30,6,1.0,1.4069999999999998
11,1,30,13,1.0,1.3319999999999999
11,1,30,16,1.0,1.3359999999999999
11,1,30,19,1.0,2.363
11,1,32,5,1.0,0.9059999999999999
11,1,32,6,1.0,1.0659999999999998
11,1,32,9,1.0,0.805
11,1,32,10,1.0,1.213
11,1,32,11,1.0,1.088
11,1,32,16,1.0,0.945
11,1,32,17,1.0,1.39
11,1,32,19,1.0,1.429
11,1,32,20,1.0,1.4680000000000002
11,1,34,9,1.0,0.802
11,1,34,10,1.0,1.038
11,1,34,13,1.0,1.24
11,1,34,16,1.0,1.158
11,1,34,17,1.0,1.381
11,1,34,19,1.0,2.127
11,1,34,20,1.0,1.422
11,1,36,6,1.0,0.794
11,1,36,8,1.0,0.8220000000000001
11,1,36,12,1.0,2.016
11,1,36,17,1.0,1.632
11,1,36,19,1.0,1.881
11,1,38,5,1.0,1.082
11,1,38,7,1.0,1.074
11,1,38,10,1.0,1.073
11,1,38,12,1.0,0.846
11,1,38,14,1.0,1.23
11,1,40,5,1.0,0.879
11,1,40,7,1.0,0.757
11,1,40,10,1.0,0.89
11,1,40,13,1.0,0.769
11,1,40,15,1.0,1.432
11,1,40,19,1.0,1.992
11,2,10,9,1.0,1.6130000000000002
11,2,10,14,0.0,1.137
11,2,10,16,0.0,1.94
11,2,10,17,0.0,1.048
11,2,10,18,0.0,1.331
11,2,12,5,1.0,1.3019999999999998
11,2,12,7,1.0,2.4330000000000003
11,2,12,10,1.0,2.31
11,2,12,12,0.0,1.3019999999999998
11,2,12,13,0.0,1.463
11,2,12,18,0.0,1.7990000000000002
11,2,12,20,0.0,1.883
11,2,14,8,1.0,2.434
11,2,14,9,1.0,1.361
11,2,14,13,1.0,1.847
11,2,14,15,0.0,1.993
11,2,16,6,1.0,1.1520000000000001
11,2,16,7,1.0,1.659
11,2,16,8,1.0,1.431
11,2,16,9,1.0,1.506
11,2,16,14,1.0,1.462
11,2,16,17,0.0,1.385
11,2,18,9,1.0,1.5330000000000001
11,2,18,10,1.0,1.736
11,2,20,5,1.0,0.991
11,2,20,7,1.0,0.737
11,2,20,9,1.0,0.963
11,2,20,10,1.0,1.057
11,2,20,13,1.0,1.8619999999999999
11,2,20,14,1.0,1.7369999999999999
11,2,20,19,1.0,1.6159999999999999
11,2,22,6,1.0,0.7979999999999999
11,2,22,13,1.0,1.278
11,2,22,15,1.0,1.9140000000000001
11,2,22,17,1.0,1.4040000000000001
11,2,22,18,1.0,2.011
11,2,22,19,1.0,2.059
11,2,24,5,1.0,1.155
11,2,24,8,1.0,1.1420000000000001
11,2,24,11,1.0,1.7369999999999999
11,2,24,15,1.0,1.73
11,2,24,16,1.0,2.182
11,2,24,17,1.0,2.7569999999999997
11,2,24,20,1.0,1.459
11,2,26,6,1.0,2.69
11,2,26,8,1.0,1.2830000000000001
11,2,26,12,1.0,1.5930000000000002
11,2,26,19,1.0,1.764
11,2,26,20,1.0,1.381
11,2,28,6,1.0,0.826
11,2,28,8,1.0,1.198
11,2,28,10,1.0,1.43
11,2,28,11,1.0,1.5630000000000002
11,2,28,14,1.0,1.442
11,2,28,15,1.0,1.35
11,2,28,16,1.0,1.35
11,2,30,5,1.0,1.847
11,2,30,9,1.0,1.439
11,2,30,12,1.0,1.307
11,2,30,15,1.0,1.578
11,2,30,17,1.0,1.811
11,2,30,18,1.0,1.743
11,2,32,7,1.0,1.5630000000000002
11,2,32,15,1.0,1.287
11,2,32,18,1.0,1.722
11,2,34,6,1.0,1.4069999999999998
11,2,34,12,1.0,1.158
11,2,34,18,1.0,2.001
11,2,36,7,1.0,0.963
11,2,36,9,1.0,1.37
11,2,36,13,1.0,1.002
11,2,36,14,1.0,1.013
11,2,36,15,1.0,1.215
11,2,36,16,1.0,1.6540000000000001
11,2,36,18,1.0,1.0659999999999998
11,2,36,20,1.0,1.666
11,2,38,8,1.0,0.914
11,2,38,9,1.0,1.202
11,2,38,18,1.0,1.716
11,2,38,20,1.0,1.47
11,2,40,6,1.0,0.8290000000000001
11,2,40,8,1.0,1.053
11,2,40,9,1.0,0.8140000000000001
11,2,40,11,1.0,0.743
11,2,40,16,1.0,1.3019999999999998
11,3,10,5,1.0,1.758
11,3,10,8,1.0,1.895
11,3,10,10,0.0,2.033
11,3,10,13,0.0,1.5519999999999998
11,3,10,19,0.0,1.876
11,3,10,20,0.0,1.508
11,3,12,8,1.0,2.2319999999999998
11,3,12,9,1.0,1.8619999999999999
11,3,12,11,0.0,2.156
11,3,12,16,0.0,1.992
11,3,12,19,0.0,1.357
11,3,14,5,1.0,1.199
11,3,14,7,1.0,2.633
11,3,14,10,1.0,1.784
11,3,14,11,1.0,1.7830000000000001
11,3,14,16,0.0,1.7530000000000001
11,3,14,18,0.0,1.695
11,3,14,19,0.0,1.633
11,3,16,11,1.0,1.67
11,3,16,15,1.0,2.35
11,3,16,16,0.0,2.009
11,3,16,19,0.0,2.199
11,3,18,6,1.0,1.442
11,3,18,11,1.0,1.7380000000000002
11,3,18,13,1.0,1.675
11,3,18,15,1.0,2.0069999999999997
11,3,18,16,0.0,2.032
11,3,18,18,0.0,1.5519999999999998
11,3,18,19,0.0,2.8360000000000003
11,3,20,8,1.0,1.082
11,3,20,11,1.0,1.624
11,3,20,17,1.0,1.5919999999999999
11,3,20,20,0.0,1.595
11,3,22,5,1.0,1.0090000000000001
11,3,22,8,1.0,1.5
11,3,22,10,1.0,1.341
11,3,22,11,1.0,1.444
11,3,22,12,1.0,1.151
11,3,22,14,1.0,2.211
11,3,22,16,1.0,2.3280000000000003
11,3,24,6,1.0,1.143
11,3,24,10,1.0,1.551
11,3,24,19,1.0,1.605
11,3,26,7,1.0,1.187
11,3,26,10,1.0,2.083
11,3,26,11,1.0,1.3769999999999998
11,3,26,14,1.0,2.549
11,3,26,15,1.0,1.4709999999999999
11,3,26,17,1.0,1.821
11,3,28,5,1.0,1.591
11,3,28,9,1.0,1.504
11,3,28,17,,
11,3,28,18,1.0,1.751
11,3,28,20,1.0,1.4909999999999999
11,3,30,7,1.0,0.8959999999999999
11,3,30,8,1.0,1.345
11,3,30,10,1.0,1.347
11,3,30,11,1.0,1.036
11,3,30,14,1.0,0.988
11,3,30,20,1.0,1.68
11,3,32,8,1.0,1.804
11,3,32,12,1.0,1.037
11,3,32,13,,
11,3,32,14,1.0,1.315
11,3,34,5,1.0,0.9690000000000001
11,3,34,7,1.0,1.5759999999999998
11,3,34,8,1.0,1.224
11,3,34,11,1.0,1.208
11,3,34,14,1.0,1.264
11,3,34,15,1.0,1.197
11,3,36,5,1.0,1.022
11,3,36,10,1.0,1.1179999999999999
11,3,36,11,1.0,0.971
11,3,38,6,1.0,0.9540000000000001
11,3,38,11,1.0,1.375
11,3,38,13,1.0,1.068
11,3,38,15,1.0,1.217
11,3,38,16,1.0,1.215
11,3,38,17,1.0,1.5519999999999998
11,3,38,19,1.0,1.706
11,3,40,12,1.0,1.138
11,3,40,14,1.0,1.22
11,3,40,17,1.0,0.888
11,3,40,18,1.0,1.402
11,3,40,20,1.0,1.17
12,1,10,6,0.0,2.785
12,1,10,7,0.0,2.2159999999999997
12,1,10,11,0.0,1.444
12,1,10,12,0.0,1.2109999999999999
12,1,10,15,0.0,1.371
12,1,12,6,0.0,2.064
12,1,12,14,0.0,1.9240000000000002
12,1,12,15,0.0,1.495
12,1,12,17,0.0,1.524
12,1,14,6,1.0,2.679
12,1,14,12,0.0,1.181
12,1,14,14,0.0,1.0979999999999999
12,1,14,17,0.0,1.3980000000000001
12,1,14,20,0.0,1.172
12,1,16,5,1.0,2.428
12,1,16,10,1.0,1.276
12,1,16,12,0.0,2.119
12,1,16,13,0.0,1.8769999999999998
12,1,16,18,0.0,1.115
12,1,16,20,0.0,1.706
12,1,18,5,1.0,1.329
12,1,18,7,1.0,1.936
12,1,18,8,1.0,1.899
12,1,18,12,0.0,1.371
12,1,18,14,0.0,2.845
12,1,18,17,0.0,1.641
12,1,18,20,0.0,1.49
12,1,20,6,1.0,1.4280000000000002
12,1,20,12,1.0,1.953
12,1,20,15,0.0,1.501
12,1,20,16,0.0,2.059
12,1,20,18,0.0,1.996
12,1,22,7,1.0,1.5219999999999998
12,1,22,9,1.0,1.931
12,1,22,20,0.0,1.4280000000000002
12,1,24,7,1.0,0.9129999999999999
12,1,24,9,1.0,2.5839999999999996
12,1,24,12,1.0,2.315
12,1,24,13,1.0,2.6439999999999997
12,1,24,14,1.0,2.615
12,1,24,18,0.0,2.059
12,1,26,5,1.0,0.9259999999999999
12,1,26,9,1.0,2.185
12,1,26,13,1.0,1.286
12,1,26,16,0.0,1.719
12,1,26,18,1.0,3.7460000000000004
12,1,28,7,1.0,0.905
12,1,28,12,1.0,1.936
12,1,28,13,1.0,1.494
12,1,28,19,0.0,1.526
12,1,30,6,1.0,1.882
12,1,30,13,1.0,1.3719999999999999
12,1,30,16,1.0,1.204
12,1,30,19,1.0,2.039
12,1,32,5,1.0,0.9390000000000001
12,1,32,6,1.0,1.954
12,1,32,9,1.0,1.758
12,1,32,10,1.0,1.494
12,1,32,11,1.0,1.926
12,1,32,16,0.0,1.7009999999999998
12,1,32,17,1.0,1.27
12,1,32,19,0.0,2.0540000000000003
12,1,32,20,0.0,1.2409999999999999
12,1,34,9,1.0,0.9229999999999999
12,1,34,10,1.0,1.669
12,1,34,13,1.0,1.6909999999999998
12,1,34,16,1.0,2.5269999999999997
12,1,34,17,1.0,2.086
12,1,34,19,0.0,1.9809999999999999
12,1,34,20,0.0,1.8530000000000002
12,1,36,6,1.0,0.941
12,1,36,8,1.0,0.8690000000000001
12,1,36,12,1.0,2.668
12,1,36,17,1.0,1.307
12,1,36,19,0.0,1.797
12,1,38,5,1.0,1.777
12,1,38,7,1.0,0.948
12,1,38,10,1.0,2.5580000000000003
12,1,38,12,1.0,2.093
12,1,38,14,1.0,1.5730000000000002
12,1,40,5,1.0,0.8759999999999999
12,1,40,7,1.0,1.351
12,1,40,10,1.0,0.91
12,1,40,13,1.0,2.342
12,1,40,15,,
12,1,40,19,0.0,2.411
12,2,10,9,0.0,1.161
12,2,10,14,0.0,1.635
12,2,10,16,,
12,2,10,17,0.0,1.15
12,2,10,18,0.0,2.144
12,2,12,5,1.0,1.2670000000000001
12,2,12,7,1.0,1.6119999999999999
12,2,12,10,0.0,2.7569999999999997
12,2,12,12,0.0,1.193
12,2,12,13,0.0,2.074
12,2,12,18,0.0,1.29
12,2,12,20,,
12,2,14,8,1.0,1.483
12,2,14,9,0.0,2.2159999999999997
12,2,14,13,1.0,1.7480000000000002
12,2,14,15,0.0,1.337
12,2,16,6,1.0,1.735
12,2,16,7,1.0,1.296
12,2,16,8,1.0,1.796
12,2,16,9,1.0,1.34
12,2,16,14,0.0,1.426
12,2,16,17,0.0,1.453
12,2,18,9,1.0,1.817
12,2,18,10,0.0,2.012
12,2,20,5,,
12,2,20,7,1.0,2.066
12,2,20,9,1.0,1.395
12,2,20,10,0.0,2.4
12,2,20,13,0.0,1.953
12,2,20,14,,
12,2,20,19,0.0,2.52
12,2,22,6,1.0,1.742
12,2,22,13,1.0,2.923
12,2,22,15,,
12,2,22,17,,
12,2,22,18,0.0,1.724
12,2,22,19,0.0,1.736
12,2,24,5,1.0,1.004
12,2,24,8,1.0,1.411
12,2,24,11,,
12,2,24,15,1.0,1.7369999999999999
12,2,24,16,0.0,1.778
12,2,24,17,0.0,2.225
12,2,24,20,,
12,2,26,6,1.0,1.4969999999999999
12,2,26,8,1.0,1.367
12,2,26,12,1.0,1.818
12,2,26,19,0.0,2.033
12,2,26,20,0.0,1.983
12,2,28,6,1.0,1.73
12,2,28,8,1.0,1.5
12,2,28,10,1.0,2.57
12,2,28,11,1.0,1.761
12,2,28,14,1.0,2.3080000000000003
12,2,28,15,1.0,1.7109999999999999
12,2,28,16,1.0,2.084
12,2,30,5,1.0,1.068
12,2,30,9,1.0,1.157
12,2,30,12,1.0,2.339
12,2,30,15,1.0,2.522
12,2,30,17,0.0,1.504
12,2,30,18,0.0,2.73
12,2,32,7,1.0,1.72
12,2,32,15,1.0,1.3780000000000001
12,2,32,18,1.0,1.371
12,2,34,6,1.0,1.371
12,2,34,12,1.0,2.29
12,2,34,18,1.0,1.8090000000000002
12,2,36,7,1.0,0.9179999999999999
12,2,36,9,1.0,1.75
12,2,36,13,1.0,1.415
12,2,36,14,1.0,1.4169999999999998
12,2,36,15,1.0,1.874
12,2,36,16,1.0,1.181
12,2,36,18,1.0,1.24
12,2,36,20,0.0,2.528
12,2,38,8,1.0,1.187
12,2,38,9,1.0,1.359
12,2,38,18,,
12,2,38,20,0.0,1.754
12,2,40,6,1.0,1.251
12,2,40,8,1.0,1.841
12,2,40,9,1.0,1.028
12,2,40,11,1.0,1.2570000000000001
12,2,40,16,1.0,1.7930000000000001
12,3,10,5,1.0,2.094
12,3,10,8,0.0,1.494
12,3,10,10,0.0,1.275
12,3,10,13,0.0,2.508
12,3,10,19,0.0,0.982
12,3,10,20,0.0,1.0979999999999999
12,3,12,8,0.0,2.5069999999999997
12,3,12,9,0.0,1.5519999999999998
12,3,12,11,0.0,1.6569999999999998
12,3,12,16,0.0,1.202
12,3,12,19,0.0,1.38
12,3,14,5,1.0,1.556
12,3,14,7,0.0,2.227
12,3,14,10,0.0,2.364
12,3,14,11,0.0,1.577
12,3,14,16,0.0,1.2770000000000001
12,3,14,18,0.0,1.23
12,3,14,19,0.0,1.156
12,3,16,11,0.0,2.2359999999999998
12,3,16,15,0.0,1.3980000000000001
12,3,16,16,0.0,1.382
12,3,16,19,,
12,3,18,6,1.0,1.8259999999999998
12,3,18,11,0.0,2.0340000000000003
12,3,18,13,0.0,1.74
12,3,18,15,0.0,2.134
12,3,18,16,0.0,2.971
12,3,18,18,0.0,1.099
12,3,18,19,0.0,1.376
12,3,20,8,1.0,1.074
12,3,20,11,1.0,1.8659999999999999
12,3,20,17,1.0,1.369
12,3,20,20,0.0,1.3090000000000002
12,3,22,5,1.0,1.228
12,3,22,8,1.0,1.7919999999999998
12,3,22,10,1.0,2.562
12,3,22,11,1.0,1.8730000000000002
12,3,22,12,1.0,1.7369999999999999
12,3,22,14,0.0,2.119
12,3,22,16,0.0,2.114
12,3,24,6,1.0,1.704
12,3,24,10,0.0,2.6
12,3,24,19,0.0,2.138
12,3,26,7,1.0,1.271
12,3,26,10,1.0,1.666
12,3,26,11,1.0,2.074
12,3,26,14,1.0,1.704
12,3,26,15,1.0,2.1069999999999998
12,3,26,17,1.0,1.575
12,3,28,5,1.0,1.7530000000000001
12,3,28,9,1.0,1.5959999999999999
12,3,28,17,0.0,1.5
12,3,28,18,1.0,1.778
12,3,28,20,0.0,1.704
12,3,30,7,1.0,1.197
12,3,30,8,1.0,1.25
12,3,30,10,1.0,1.736
12,3,30,11,1.0,2.133
12,3,30,14,1.0,1.444
12,3,30,20,0.0,2.116
12,3,32,8,1.0,1.185
12,3,32,12,1.0,1.617
12,3,32,13,1.0,2.339
12,3,32,14,1.0,1.712
12,3,34,5,1.0,1.1079999999999999
12,3,34,7,1.0,1.115
12,3,34,8,1.0,1.032
12,3,34,11,1.0,1.327
12,3,34,14,1.0,2.105
12,3,34,15,1.0,1.463
12,3,36,5,1.0,1.016
12,3,36,10,1.0,2.01
12,3,36,11,1.0,1.281
12,3,38,6,1.0,3.155
12,3,38,11,1.0,1.347
12,3,38,13,1.0,2.166
12,3,38,15,1.0,1.34
12,3,38,16,1.0,1.8430000000000002
12,3,38,17,0.0,2.11
12,3,38,19,0.0,2.109
12,3,40,12,1.0,1.6059999999999999
12,3,40,14,1.0,1.389
12,3,40,17,1.0,1.8659999999999999
12,3,40,18,1.0,2.469
12,3,40,20,1.0,2.5980000000000003
13,1,10,6,0.0,1.113
13,1,10,7,0.0,1.068
13,1,10,11,0.0,0.996
13,1,10,12,0.0,0.955
13,1,10,15,0.0,0.877
13,1,12,6,0.0,0.972
13,1,12,14,0.0,0.912
13,1,12,15,0.0,0.977
13,1,12,17,0.0,0.753
13,1,14,6,0.0,1.34
13,1,14,12,0.0,1.31
13,1,14,14,0.0,0.945
13,1,14,17,0.0,1.008
13,1,14,20,0.0,1.4480000000000002
13,1,16,5,1.0,1.061
13,1,16,10,0.0,1.265
13,1,16,12,0.0,0.904
13,1,16,13,0.0,1.1440000000000001
13,1,16,18,0.0,0.972
13,1,16,20,0.0,0.76
13,1,18,5,1.0,1.088
13,1,18,7,0.0,1.216
13,1,18,8,0.0,1.649
13,1,18,12,0.0,1.097
13,1,18,14,0.0,0.807
13,1,18,17,0.0,0.904
13,1,18,20,0.0,0.841
13,1,20,6,1.0,1.249
13,1,20,12,0.0,1.29
13,1,20,15,0.0,1.4780000000000002
13,1,20,16,0.0,1.03
13,1,20,18,0.0,0.631
13,1,22,7,1.0,1.453
13,1,22,9,0.0,2.1390000000000002
13,1,22,20,0.0,0.9390000000000001
13,1,24,7,1.0,1.179
13,1,24,9,1.0,1.3319999999999999
13,1,24,12,0.0,1.151
13,1,24,13,0.0,0.993
13,1,24,14,0.0,1.27
13,1,24,18,0.0,0.948
13,1,26,5,1.0,1.213
13,1,26,9,0.0,1.786
13,1,26,13,0.0,1.237
13,1,26,16,0.0,1.033
13,1,26,18,0.0,1.008
13,1,28,7,1.0,1.489
13,1,28,12,1.0,1.265
13,1,28,13,0.0,1.185
13,1,28,19,0.0,0.813
13,1,30,6,1.0,1.617
13,1,30,13,1.0,2.04
13,1,30,16,0.0,1.179
13,1,30,19,0.0,1.349
13,1,32,5,1.0,1.187
13,1,32,6,1.0,1.369
13,1,32,9,0.0,0.888
13,1,32,10,1.0,1.294
13,1,32,11,1.0,1.2009999999999998
13,1,32,16,0.0,1.17
13,1,32,17,0.0,1.136
13,1,32,19,0.0,1.095
13,1,32,20,0.0,0.9890000000000001
13,1,34,9,1.0,1.2670000000000001
13,1,34,10,1.0,1.4469999999999998
13,1,34,13,1.0,1.129
13,1,34,16,0.0,1.199
13,1,34,17,0.0,1.6640000000000001
13,1,34,19,0.0,1.508
13,1,34,20,0.0,1.0070000000000001
13,1,36,6,1.0,1.1340000000000001
13,1,36,8,1.0,1.361
13,1,36,12,0.0,1.962
13,1,36,17,0.0,1.266
13,1,36,19,0.0,1.435
13,1,38,5,1.0,1.003
13,1,38,7,1.0,1.2590000000000001
13,1,38,10,1.0,0.9620000000000001
13,1,38,12,1.0,1.219
13,1,38,14,1.0,2.023
13,1,40,5,1.0,1.165
13,1,40,7,1.0,1.193
13,1,40,10,1.0,1.33
13,1,40,13,0.0,0.97
13,1,40,15,0.0,1.3459999999999999
13,1,40,19,1.0,1.321
13,2,10,9,0.0,1.046
13,2,10,14,0.0,1.452
13,2,10,16,0.0,1.058
13,2,10,17,0.0,1.258
13,2,10,18,0.0,1.589
13,2,12,5,,
13,2,12,7,0.0,1.01
13,2,12,10,0.0,1.649
13,2,12,12,0.0,1.04
13,2,12,13,0.0,1.2409999999999999
13,2,12,18,0.0,1.074
13,2,12,20,0.0,1.37
13,2,14,8,0.0,1.7180000000000002
13,2,14,9,0.0,1.155
13,2,14,13,0.0,0.851
13,2,14,15,0.0,0.9
13,2,16,6,0.0,1.337
13,2,16,7,0.0,1.5419999999999998
13,2,16,8,0.0,1.787
13,2,16,9,0.0,1.561
13,2,16,14,0.0,2.339
13,2,16,17,0.0,1.237
13,2,18,9,0.0,1.3359999999999999
13,2,18,10,0.0,1.227
13,2,20,5,1.0,2.343
13,2,20,7,0.0,1.6669999999999998
13,2,20,9,0.0,1.412
13,2,20,10,0.0,1.294
13,2,20,13,0.0,0.9059999999999999
13,2,20,14,0.0,1.192
13,2,20,19,0.0,1.642
13,2,22,6,1.0,1.649
13,2,22,13,0.0,1.2409999999999999
13,2,22,15,0.0,1.1
13,2,22,17,0.0,1.273
13,2,22,18,0.0,1.318
13,2,22,19,0.0,1.581
13,2,24,5,1.0,1.308
13,2,24,8,0.0,0.76
13,2,24,11,1.0,1.331
13,2,24,15,0.0,1.781
13,2,24,16,0.0,1.169
13,2,24,17,0.0,0.915
13,2,24,20,0.0,1.534
13,2,26,6,1.0,1.46
13,2,26,8,1.0,2.134
13,2,26,12,0.0,1.604
13,2,26,19,0.0,1.193
13,2,26,20,0.0,1.064
13,2,28,6,1.0,1.0
13,2,28,8,1.0,1.608
13,2,28,10,0.0,1.0959999999999999
13,2,28,11,1.0,2.023
13,2,28,14,0.0,1.65
13,2,28,15,0.0,0.993
13,2,28,16,0.0,1.5119999999999998
13,2,30,5,1.0,1.74
13,2,30,9,0.0,2.114
13,2,30,12,0.0,1.643
13,2,30,15,0.0,1.923
13,2,30,17,0.0,1.078
13,2,30,18,1.0,1.113
13,2,32,7,1.0,1.054
13,2,32,15,1.0,2.01
13,2,32,18,0.0,1.016
13,2,34,6,1.0,1.3969999999999998
13,2,34,12,0.0,2.557
13,2,34,18,0.0,1.571
13,2,36,7,1.0,1.285
13,2,36,9,0.0,1.845
13,2,36,13,1.0,1.795
13,2,36,14,0.0,1.003
13,2,36,15,1.0,1.6569999999999998
13,2,36,16,0.0,1.297
13,2,36,18,1.0,2.8760000000000003
13,2,36,20,0.0,1.581
13,2,38,8,1.0,1.295
13,2,38,9,1.0,1.4569999999999999
13,2,38,18,1.0,1.714
13,2,38,20,0.0,1.8159999999999998
13,2,40,6,1.0,1.358
13,2,40,8,1.0,1.169
13,2,40,9,1.0,1.158
13,2,40,11,1.0,1.111
13,2,40,16,1.0,2.3209999999999997
13,3,10,5,0.0,1.319
13,3,10,8,0.0,0.98
13,3,10,10,0.0,1.021
13,3,10,13,0.0,0.727
13,3,10,19,0.0,1.41
13,3,10,20,0.0,1.1540000000000001
13,3,12,8,0.0,1.0759999999999998
13,3,12,9,0.0,1.0759999999999998
13,3,12,11,0.0,0.882
13,3,12,16,0.0,0.809
13,3,12,19,0.0,1.15
13,3,14,5,1.0,1.8880000000000001
13,3,14,7,0.0,0.887
13,3,14,10,0.0,1.3259999999999998
13,3,14,11,0.0,0.971
13,3,14,16,0.0,0.7509999999999999
13,3,14,18,0.0,0.946
13,3,14,19,0.0,0.7190000000000001
13,3,16,11,0.0,1.1540000000000001
13,3,16,15,0.0,0.971
13,3,16,16,0.0,0.722
13,3,16,19,0.0,0.784
13,3,18,6,0.0,2.144
13,3,18,11,0.0,1.4980000000000002
13,3,18,13,0.0,1.082
13,3,18,15,0.0,1.006
13,3,18,16,0.0,1.3090000000000002
13,3,18,18,0.0,0.75
13,3,18,19,0.0,0.9329999999999999
13,3,20,8,0.0,1.815
13,3,20,11,0.0,1.568
13,3,20,17,0.0,1.183
13,3,20,20,0.0,0.88
13,3,22,5,1.0,1.287
13,3,22,8,0.0,1.7080000000000002
13,3,22,10,0.0,1.3869999999999998
13,3,22,11,0.0,1.26
13,3,22,12,0.0,1.236
13,3,22,14,0.0,1.225
13,3,22,16,0.0,0.7
13,3,24,6,0.0,1.472
13,3,24,10,0.0,1.91
13,3,24,19,0.0,1.2919999999999998
13,3,26,7,0.0,2.248
13,3,26,10,0.0,1.56
13,3,26,11,0.0,1.483
13,3,26,14,0.0,1.594
13,3,26,15,0.0,1.242
13,3,26,17,0.0,1.334
13,3,28,5,1.0,1.227
13,3,28,9,1.0,1.5419999999999998
13,3,28,17,0.0,0.8540000000000001
13,3,28,18,0.0,1.119
13,3,28,20,0.0,1.264
13,3,30,7,1.0,1.446
13,3,30,8,1.0,1.8
13,3,30,10,1.0,1.198
13,3,30,11,1.0,1.758
13,3,30,14,0.0,1.703
13,3,30,20,0.0,1.3230000000000002
13,3,32,8,1.0,1.329
13,3,32,12,0.0,1.85
13,3,32,13,0.0,1.091
13,3,32,14,0.0,1.281
